image,axis_0,axis_1,axis_2,axis_3,axis_4,axis_5,button_0,button_1,button_2,button_3,button_4,button_5,button_6,button_7,button_8,button_9,button_10,button_11,button_12,button_13,button_14,button_15,hat_0_x,hat_0_y
frame_29.jpg,1.000,-0.431,-0.024,0.020,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_30.jpg,1.000,-0.397,-0.024,0.020,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_31.jpg,1.000,-0.237,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_32.jpg,1.000,-0.257,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_33.jpg,-1.000,-0.445,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_34.jpg,-1.000,-0.278,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_35.jpg,-0.080,-0.140,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_36.jpg,0.039,-0.153,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_37.jpg,-0.971,-0.096,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_38.jpg,-0.031,-0.032,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_39.jpg,-0.101,0.159,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_40.jpg,1.000,-0.210,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_41.jpg,-0.851,-0.629,-0.024,0.020,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_42.jpg,-1.000,-0.341,-0.024,0.020,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_43.jpg,-1.000,-0.279,-0.024,0.020,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_44.jpg,-1.000,-0.077,-0.024,0.020,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_45.jpg,-1.000,0.114,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_46.jpg,-0.289,-0.238,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_47.jpg,1.000,-0.396,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_48.jpg,0.159,-0.431,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_49.jpg,-1.000,-0.084,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_50.jpg,0.024,0.000,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_51.jpg,0.012,0.015,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_52.jpg,0.962,-0.052,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_53.jpg,1.000,0.050,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_54.jpg,0.013,0.008,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_55.jpg,0.015,0.005,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_56.jpg,0.015,0.005,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_57.jpg,0.015,0.005,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_58.jpg,0.015,0.005,-0.024,0.020,-1.000,-0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_59.jpg,0.015,0.005,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_60.jpg,1.000,-0.096,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_61.jpg,1.000,0.070,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_62.jpg,0.015,0.005,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_63.jpg,0.012,0.003,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_64.jpg,0.308,-0.323,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_65.jpg,1.000,-0.022,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_66.jpg,1.000,0.002,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_67.jpg,-0.040,-0.022,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_68.jpg,0.003,0.000,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_69.jpg,0.004,0.000,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_70.jpg,0.004,0.001,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_71.jpg,0.004,0.001,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_0.jpg,0.005,0.000,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
frame_1.jpg,0.461,-0.236,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_2.jpg,-0.006,0.003,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_3.jpg,-0.006,0.003,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_4.jpg,-0.006,0.003,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_5.jpg,-0.006,0.003,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_6.jpg,-0.008,0.003,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_7.jpg,-0.008,0.003,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_8.jpg,-0.008,0.003,-0.024,0.020,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_9.jpg,-0.008,0.003,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_10.jpg,-0.008,0.003,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_11.jpg,-0.008,0.003,-0.024,0.020,-1.000,-1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_0.jpg,0.011,0.014,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
frame_1.jpg,0.010,0.014,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_2.jpg,1.000,-0.078,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_3.jpg,0.005,-0.046,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_0.jpg,0.007,0.014,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
frame_1.jpg,0.007,0.014,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_2.jpg,0.007,0.014,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_0.jpg,0.047,-0.012,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
frame_1.jpg,-0.028,0.002,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_2.jpg,1.000,0.003,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_3.jpg,-0.392,0.103,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_4.jpg,1.000,-0.113,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_5.jpg,1.000,-0.000,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_6.jpg,-0.854,-0.592,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_7.jpg,-1.000,-0.027,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_8.jpg,-0.608,-0.249,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_9.jpg,-1.000,-0.013,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_10.jpg,-1.000,0.030,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_11.jpg,-1.000,0.033,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_12.jpg,-1.000,-0.002,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_13.jpg,0.867,-0.634,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_14.jpg,-0.988,-0.422,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_15.jpg,0.020,-1.000,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_16.jpg,-0.020,-1.000,0.030,-0.025,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_17.jpg,-0.977,-0.480,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_18.jpg,0.002,-0.002,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_19.jpg,0.006,0.003,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_20.jpg,0.006,0.003,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_21.jpg,0.006,0.003,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_22.jpg,0.035,0.003,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_23.jpg,0.082,-0.130,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_24.jpg,-0.196,-0.084,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_25.jpg,-0.122,-0.081,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_26.jpg,0.015,-0.010,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_27.jpg,0.046,-0.015,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_28.jpg,0.041,-0.015,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_29.jpg,0.041,-0.015,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_30.jpg,0.041,-0.015,0.030,-0.025,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
