image,axis_0,axis_1,axis_2,axis_3,axis_4,axis_5,button_0,button_1,button_2,button_3,button_4,button_5,button_6,button_7,button_8,button_9,button_10,button_11,button_12,button_13,button_14,button_15,hat_0_x,hat_0_y
frame_28.jpg,1.000,-0.199,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_29.jpg,0.180,-0.598,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_30.jpg,0.767,-0.561,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_31.jpg,-0.583,-0.348,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_32.jpg,-1.000,0.146,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_33.jpg,-0.961,0.531,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_34.jpg,-0.980,0.481,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_35.jpg,-0.566,-0.312,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_36.jpg,-0.114,-0.656,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_37.jpg,-0.430,-0.365,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_38.jpg,-1.000,-0.111,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_39.jpg,0.142,-0.496,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_40.jpg,0.128,-0.143,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_41.jpg,0.050,-0.053,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_42.jpg,-0.369,-0.075,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_43.jpg,-0.280,-0.166,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_44.jpg,-0.146,0.122,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_45.jpg,-0.021,0.007,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_46.jpg,0.030,0.013,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_47.jpg,0.062,-0.017,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_48.jpg,0.115,-0.065,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_49.jpg,0.868,-0.379,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_50.jpg,-1.000,-0.250,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_51.jpg,-1.000,0.027,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_52.jpg,-1.000,0.122,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_53.jpg,-1.000,0.222,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frame_54.jpg,-1.000,0.309,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_55.jpg,-1.000,0.312,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_56.jpg,-0.329,-0.184,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_57.jpg,0.750,-0.222,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_58.jpg,0.955,-0.303,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_59.jpg,-0.035,-0.011,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_60.jpg,-0.074,0.035,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_61.jpg,-0.014,0.053,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_62.jpg,-0.011,0.048,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_63.jpg,-0.011,0.048,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_64.jpg,1.000,0.188,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_65.jpg,1.000,0.201,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_66.jpg,1.000,0.201,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_67.jpg,1.000,0.208,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_68.jpg,0.003,0.008,-0.022,-0.034,-1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame_69.jpg,-0.000,0.007,-0.022,-0.034,-1.000,0.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
